seed,checkpoint_name,checkpoint_path,checkpoint_steps,episodes,nav_win,combat_win,combat_loss,nav_loss,unexpected_count,win_rate_percent,nav_win_rate_percent,combat_win_rate_percent,unexpected_outcomes_json,raw_nav_win,raw_combat_win,raw_combat_loss,raw_timeout_loss,raw_tie,raw_victory,raw_defeat
1076891414,QMIX_reduced_300K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_300K.pt,300000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_350K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_350K.pt,350000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_400K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_400K.pt,400000,32,11,0,0,21,0,34.375,34.375,0.0,{},11,0,0,21,0,0,0
1076891414,QMIX_reduced_450K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_450K.pt,450000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_500K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_500K.pt,500000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_550K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_550K.pt,550000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_600K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_600K.pt,600000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_650K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_650K.pt,650000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_700K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_700K.pt,700000,32,6,0,0,26,0,18.75,18.75,0.0,{},6,0,0,26,0,0,0
1076891414,QMIX_reduced_750K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_750K.pt,750000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_800K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_800K.pt,800000,32,5,0,0,27,0,15.625,15.625,0.0,{},5,0,0,27,0,0,0
1076891414,QMIX_reduced_850K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_850K.pt,850000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_900K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_900K.pt,900000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_950K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_950K.pt,950000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1M.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1M.pt,1000000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1050K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1050K.pt,1050000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1100K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1100K.pt,1100000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1150K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1150K.pt,1150000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1200K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1200K.pt,1200000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1250K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1250K.pt,1250000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1300K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1300K.pt,1300000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1350K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1350K.pt,1350000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1400K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1400K.pt,1400000,32,20,0,0,12,0,62.5,62.5,0.0,{},20,0,0,12,0,0,0
1076891414,QMIX_reduced_1450K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1450K.pt,1450000,32,4,0,0,28,0,12.5,12.5,0.0,{},4,0,0,28,0,0,0
1076891414,QMIX_reduced_1500K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1500K.pt,1500000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1550K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1550K.pt,1550000,32,12,0,0,20,0,37.5,37.5,0.0,{},12,0,0,20,0,0,0
1076891414,QMIX_reduced_1600K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1600K.pt,1600000,32,3,0,0,29,0,9.375,9.375,0.0,{},3,0,0,29,0,0,0
1076891414,QMIX_reduced_1650K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1650K.pt,1650000,32,11,0,0,21,0,34.375,34.375,0.0,{},11,0,0,21,0,0,0
1076891414,QMIX_reduced_1700K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1700K.pt,1700000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1750K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1750K.pt,1750000,32,12,0,0,20,0,37.5,37.5,0.0,{},12,0,0,20,0,0,0
1076891414,QMIX_reduced_1800K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1800K.pt,1800000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_1850K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1850K.pt,1850000,32,1,0,0,31,0,3.125,3.125,0.0,{},1,0,0,31,0,0,0
1076891414,QMIX_reduced_1900K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1900K.pt,1900000,32,2,0,0,30,0,6.25,6.25,0.0,{},2,0,0,30,0,0,0
1076891414,QMIX_reduced_1950K.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_1950K.pt,1950000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
1076891414,QMIX_reduced_2M.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\Qmix_reduced\V1_Base\saved_models\QMIX_reduced\seed_1076891414\QMIX_reduced_2M.pt,2000000,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
